ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,DateTime,Date,Time,Hour,Minute,DayOfWeek,DayName,WeekOfYear,OccupancyRate,VehicleType_Encoded,TrafficLevel_Encoded
15487,Others-CCCPS8,1322,26.14754886,91.72799519,807,cycle,high,12,1,05-12-2016,13:29:00,2016-12-05 13:29:00,2016-12-05,13:29:00,13,29,0,Monday,49,61.043872919818455,1,3
15488,Others-CCCPS8,1322,26.14754886,91.72799519,794,bike,high,9,1,05-12-2016,14:02:00,2016-12-05 14:02:00,2016-12-05,14:02:00,14,2,0,Monday,49,60.06051437216339,2,3
15489,Others-CCCPS8,1322,26.14754886,91.72799519,753,car,average,6,1,05-12-2016,14:29:00,2016-12-05 14:29:00,2016-12-05,14:29:00,14,29,0,Monday,49,56.95915279878972,3,2
15490,Others-CCCPS8,1322,26.14754886,91.72799519,702,car,low,3,1,05-12-2016,15:02:00,2016-12-05 15:02:00,2016-12-05,15:02:00,15,2,0,Monday,49,53.10136157337367,3,1
15491,Others-CCCPS8,1322,26.14754886,91.72799519,678,bike,low,4,1,05-12-2016,15:29:00,2016-12-05 15:29:00,2016-12-05,15:29:00,15,29,0,Monday,49,51.28593040847201,2,1
15492,Others-CCCPS8,1322,26.14754886,91.72799519,611,car,low,3,1,05-12-2016,16:02:00,2016-12-05 16:02:00,2016-12-05,16:02:00,16,2,0,Monday,49,46.2178517397882,3,1
15493,Others-CCCPS8,1322,26.14754886,91.72799519,570,car,low,2,1,05-12-2016,16:29:00,2016-12-05 16:29:00,2016-12-05,16:29:00,16,29,0,Monday,49,43.11649016641452,3,1
15494,Others-CCCPS8,1322,26.14754886,91.72799519,377,car,low,1,0,06-12-2016,07:56:00,2016-12-06 07:56:00,2016-12-06,07:56:00,7,56,1,Tuesday,49,28.517397881996974,3,1
15495,Others-CCCPS8,1322,26.14754886,91.72799519,402,cycle,low,2,0,06-12-2016,08:29:00,2016-12-06 08:29:00,2016-12-06,08:29:00,8,29,1,Tuesday,49,30.408472012102873,1,1
15496,Others-CCCPS8,1322,26.14754886,91.72799519,429,car,low,3,0,06-12-2016,08:56:00,2016-12-06 08:56:00,2016-12-06,08:56:00,8,56,1,Tuesday,49,32.450832072617246,3,1
15497,Others-CCCPS8,1322,26.14754886,91.72799519,497,car,low,3,0,06-12-2016,09:29:00,2016-12-06 09:29:00,2016-12-06,09:29:00,9,29,1,Tuesday,49,37.594553706505295,3,1
15498,Others-CCCPS8,1322,26.14754886,91.72799519,582,car,low,4,0,06-12-2016,10:02:00,2016-12-06 10:02:00,2016-12-06,10:02:00,10,2,1,Tuesday,49,44.024205748865356,3,1
15499,Others-CCCPS8,1322,26.14754886,91.72799519,639,cycle,low,3,0,06-12-2016,10:29:00,2016-12-06 10:29:00,2016-12-06,10:29:00,10,29,1,Tuesday,49,48.33585476550681,1,1
15500,Others-CCCPS8,1322,26.14754886,91.72799519,725,car,average,6,0,06-12-2016,11:02:00,2016-12-06 11:02:00,2016-12-06,11:02:00,11,2,1,Tuesday,49,54.84114977307111,3,2
15501,Others-CCCPS8,1322,26.14754886,91.72799519,759,car,average,6,0,06-12-2016,11:29:00,2016-12-06 11:29:00,2016-12-06,11:29:00,11,29,1,Tuesday,49,57.413010590015126,3,2
15502,Others-CCCPS8,1322,26.14754886,91.72799519,782,car,average,6,0,06-12-2016,11:56:00,2016-12-06 11:56:00,2016-12-06,11:56:00,11,56,1,Tuesday,49,59.152798789712556,3,2
15503,Others-CCCPS8,1322,26.14754886,91.72799519,774,bike,high,9,0,06-12-2016,12:29:00,2016-12-06 12:29:00,2016-12-06,12:29:00,12,29,1,Tuesday,49,58.54765506807866,2,3
15504,Others-CCCPS8,1322,26.14754886,91.72799519,797,truck,average,6,0,06-12-2016,12:56:00,2016-12-06 12:56:00,2016-12-06,12:56:00,12,56,1,Tuesday,49,60.2874432677761,4,2
15505,Others-CCCPS8,1322,26.14754886,91.72799519,813,car,high,8,0,06-12-2016,13:29:00,2016-12-06 13:29:00,2016-12-06,13:29:00,13,29,1,Tuesday,49,61.49773071104387,3,3
15506,Others-CCCPS8,1322,26.14754886,91.72799519,819,truck,average,5,0,06-12-2016,14:02:00,2016-12-06 14:02:00,2016-12-06,14:02:00,14,2,1,Tuesday,49,61.95158850226928,4,2
15507,Others-CCCPS8,1322,26.14754886,91.72799519,790,bike,average,4,0,06-12-2016,14:29:00,2016-12-06 14:29:00,2016-12-06,14:29:00,14,29,1,Tuesday,49,59.75794251134644,2,2
15508,Others-CCCPS8,1322,26.14754886,91.72799519,756,car,low,3,0,06-12-2016,15:02:00,2016-12-06 15:02:00,2016-12-06,15:02:00,15,2,1,Tuesday,49,57.186081694402425,3,1
15509,Others-CCCPS8,1322,26.14754886,91.72799519,711,cycle,average,4,0,06-12-2016,15:29:00,2016-12-06 15:29:00,2016-12-06,15:29:00,15,29,1,Tuesday,49,53.782148260211805,1,2
15510,Others-CCCPS8,1322,26.14754886,91.72799519,661,bike,low,2,0,06-12-2016,16:02:00,2016-12-06 16:02:00,2016-12-06,16:02:00,16,2,1,Tuesday,49,50.0,2,1
15511,Others-CCCPS8,1322,26.14754886,91.72799519,614,truck,low,3,0,06-12-2016,16:29:00,2016-12-06 16:29:00,2016-12-06,16:29:00,16,29,1,Tuesday,49,46.4447806354009,4,1
15512,Others-CCCPS8,1322,26.14754886,91.72799519,415,car,low,2,0,07-12-2016,07:59:00,2016-12-07 07:59:00,2016-12-07,07:59:00,7,59,2,Wednesday,49,31.391830559757945,3,1
15513,Others-CCCPS8,1322,26.14754886,91.72799519,440,cycle,low,2,0,07-12-2016,08:26:00,2016-12-07 08:26:00,2016-12-07,08:26:00,8,26,2,Wednesday,49,33.28290468986384,1,1
15514,Others-CCCPS8,1322,26.14754886,91.72799519,495,car,low,2,0,07-12-2016,08:55:00,2016-12-07 08:55:00,2016-12-07,08:55:00,8,55,2,Wednesday,49,37.443267776096825,3,1
15515,Others-CCCPS8,1322,26.14754886,91.72799519,550,bike,low,3,0,07-12-2016,09:26:00,2016-12-07 09:26:00,2016-12-07,09:26:00,9,26,2,Wednesday,49,41.6036308623298,2,1
15516,Others-CCCPS8,1322,26.14754886,91.72799519,630,car,low,2,0,07-12-2016,09:59:00,2016-12-07 09:59:00,2016-12-07,09:59:00,9,59,2,Wednesday,49,47.655068078668684,3,1
15517,Others-CCCPS8,1322,26.14754886,91.72799519,685,car,low,4,0,07-12-2016,10:26:00,2016-12-07 10:26:00,2016-12-07,10:26:00,10,26,2,Wednesday,49,51.81543116490166,3,1
15518,Others-CCCPS8,1322,26.14754886,91.72799519,745,car,average,5,0,07-12-2016,10:59:00,2016-12-07 10:59:00,2016-12-07,10:59:00,10,59,2,Wednesday,49,56.35400907715582,3,2
15519,Others-CCCPS8,1322,26.14754886,91.72799519,775,car,average,6,0,07-12-2016,11:25:00,2016-12-07 11:25:00,2016-12-07,11:25:00,11,25,2,Wednesday,49,58.6232980332829,3,2
15520,Others-CCCPS8,1322,26.14754886,91.72799519,808,car,average,6,0,07-12-2016,11:59:00,2016-12-07 11:59:00,2016-12-07,11:59:00,11,59,2,Wednesday,49,61.11951588502269,3,2
15521,Others-CCCPS8,1322,26.14754886,91.72799519,820,cycle,high,9,0,07-12-2016,12:26:00,2016-12-07 12:26:00,2016-12-07,12:26:00,12,26,2,Wednesday,49,62.02723146747352,1,3
15522,Others-CCCPS8,1322,26.14754886,91.72799519,855,bike,average,6,0,07-12-2016,12:59:00,2016-12-07 12:59:00,2016-12-07,12:59:00,12,59,2,Wednesday,49,64.67473524962179,2,2
15523,Others-CCCPS8,1322,26.14754886,91.72799519,886,truck,high,8,0,07-12-2016,13:26:00,2016-12-07 13:26:00,2016-12-07,13:26:00,13,26,2,Wednesday,49,67.0196671709531,4,3
15524,Others-CCCPS8,1322,26.14754886,91.72799519,882,car,average,6,0,07-12-2016,13:59:00,2016-12-07 13:59:00,2016-12-07,13:59:00,13,59,2,Wednesday,49,66.71709531013616,3,2
15525,Others-CCCPS8,1322,26.14754886,91.72799519,875,truck,average,5,0,07-12-2016,14:26:00,2016-12-07 14:26:00,2016-12-07,14:26:00,14,26,2,Wednesday,49,66.1875945537065,4,2
15526,Others-CCCPS8,1322,26.14754886,91.72799519,841,car,average,4,0,07-12-2016,14:59:00,2016-12-07 14:59:00,2016-12-07,14:59:00,14,59,2,Wednesday,49,63.61573373676248,3,2
15527,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,low,2,0,07-12-2016,15:32:00,2016-12-07 15:32:00,2016-12-07,15:32:00,15,32,2,Wednesday,49,59.90922844175491,3,1
15528,Others-CCCPS8,1322,26.14754886,91.72799519,765,bike,low,2,0,07-12-2016,15:59:00,2016-12-07 15:59:00,2016-12-07,15:59:00,15,59,2,Wednesday,49,57.86686838124054,2,1
15529,Others-CCCPS8,1322,26.14754886,91.72799519,734,cycle,low,2,0,07-12-2016,16:32:00,2016-12-07 16:32:00,2016-12-07,16:32:00,16,32,2,Wednesday,49,55.52193645990923,1,1
15530,Others-CCCPS8,1322,26.14754886,91.72799519,380,car,low,2,0,08-12-2016,07:59:00,2016-12-08 07:59:00,2016-12-08,07:59:00,7,59,3,Thursday,49,28.74432677760968,3,1
15531,Others-CCCPS8,1322,26.14754886,91.72799519,403,car,low,2,0,08-12-2016,08:26:00,2016-12-08 08:26:00,2016-12-08,08:26:00,8,26,3,Thursday,49,30.484114977307108,3,1
15532,Others-CCCPS8,1322,26.14754886,91.72799519,441,car,low,2,0,08-12-2016,08:59:00,2016-12-08 08:59:00,2016-12-08,08:59:00,8,59,3,Thursday,49,33.35854765506808,3,1
15533,Others-CCCPS8,1322,26.14754886,91.72799519,515,car,low,2,0,08-12-2016,09:26:00,2016-12-08 09:26:00,2016-12-08,09:26:00,9,26,3,Thursday,49,38.95612708018154,3,1
15534,Others-CCCPS8,1322,26.14754886,91.72799519,607,car,low,2,0,08-12-2016,09:59:00,2016-12-08 09:59:00,2016-12-08,09:59:00,9,59,3,Thursday,49,45.915279878971255,3,1
15535,Others-CCCPS8,1322,26.14754886,91.72799519,730,car,average,5,0,08-12-2016,10:32:00,2016-12-08 10:32:00,2016-12-08,10:32:00,10,32,3,Thursday,49,55.21936459909228,3,2
15536,Others-CCCPS8,1322,26.14754886,91.72799519,801,car,average,5,0,08-12-2016,10:59:00,2016-12-08 10:59:00,2016-12-08,10:59:00,10,59,3,Thursday,49,60.590015128593045,3,2
15537,Others-CCCPS8,1322,26.14754886,91.72799519,853,car,average,5,0,08-12-2016,11:32:00,2016-12-08 11:32:00,2016-12-08,11:32:00,11,32,3,Thursday,49,64.52344931921331,3,2
15538,Others-CCCPS8,1322,26.14754886,91.72799519,862,truck,high,8,0,08-12-2016,11:59:00,2016-12-08 11:59:00,2016-12-08,11:59:00,11,59,3,Thursday,49,65.20423600605145,4,3
15539,Others-CCCPS8,1322,26.14754886,91.72799519,862,bike,high,9,0,08-12-2016,12:25:00,2016-12-08 12:25:00,2016-12-08,12:25:00,12,25,3,Thursday,49,65.20423600605145,2,3
15540,Others-CCCPS8,1322,26.14754886,91.72799519,884,bike,high,9,0,08-12-2016,12:59:00,2016-12-08 12:59:00,2016-12-08,12:59:00,12,59,3,Thursday,49,66.86838124054462,2,3
15541,Others-CCCPS8,1322,26.14754886,91.72799519,888,bike,high,7,0,08-12-2016,13:25:00,2016-12-08 13:25:00,2016-12-08,13:25:00,13,25,3,Thursday,49,67.17095310136158,2,3
15542,Others-CCCPS8,1322,26.14754886,91.72799519,897,bike,high,8,0,08-12-2016,13:59:00,2016-12-08 13:59:00,2016-12-08,13:59:00,13,59,3,Thursday,49,67.8517397881997,2,3
15543,Others-CCCPS8,1322,26.14754886,91.72799519,896,cycle,high,6,0,08-12-2016,14:26:00,2016-12-08 14:26:00,2016-12-08,14:26:00,14,26,3,Thursday,49,67.77609682299546,1,3
15544,Others-CCCPS8,1322,26.14754886,91.72799519,864,car,average,4,0,08-12-2016,14:59:00,2016-12-08 14:59:00,2016-12-08,14:59:00,14,59,3,Thursday,49,65.35552193645991,3,2
15545,Others-CCCPS8,1322,26.14754886,91.72799519,852,car,low,3,0,08-12-2016,15:26:00,2016-12-08 15:26:00,2016-12-08,15:26:00,15,26,3,Thursday,49,64.44780635400907,3,1
15546,Others-CCCPS8,1322,26.14754886,91.72799519,786,car,low,3,0,08-12-2016,15:59:00,2016-12-08 15:59:00,2016-12-08,15:59:00,15,59,3,Thursday,49,59.4553706505295,3,1
15547,Others-CCCPS8,1322,26.14754886,91.72799519,741,truck,low,2,0,08-12-2016,16:32:00,2016-12-08 16:32:00,2016-12-08,16:32:00,16,32,3,Thursday,49,56.05143721633888,4,1
15548,Others-CCCPS8,1322,26.14754886,91.72799519,432,car,low,2,0,09-12-2016,08:02:00,2016-12-09 08:02:00,2016-12-09,08:02:00,8,2,4,Friday,49,32.677760968229954,3,1
15549,Others-CCCPS8,1322,26.14754886,91.72799519,466,truck,low,2,0,09-12-2016,08:29:00,2016-12-09 08:29:00,2016-12-09,08:29:00,8,29,4,Friday,49,35.24962178517398,4,1
15550,Others-CCCPS8,1322,26.14754886,91.72799519,509,car,low,1,0,09-12-2016,08:55:00,2016-12-09 08:55:00,2016-12-09,08:55:00,8,55,4,Friday,49,38.50226928895613,3,1
15551,Others-CCCPS8,1322,26.14754886,91.72799519,564,car,low,3,0,09-12-2016,09:29:00,2016-12-09 09:29:00,2016-12-09,09:29:00,9,29,4,Friday,49,42.662632375189105,3,1
15552,Others-CCCPS8,1322,26.14754886,91.72799519,619,car,low,2,0,09-12-2016,09:55:00,2016-12-09 09:55:00,2016-12-09,09:55:00,9,55,4,Friday,49,46.82299546142209,3,1
15553,Others-CCCPS8,1322,26.14754886,91.72799519,675,car,low,3,0,09-12-2016,10:29:00,2016-12-09 10:29:00,2016-12-09,10:29:00,10,29,4,Friday,49,51.059001512859304,3,1
15554,Others-CCCPS8,1322,26.14754886,91.72799519,717,car,average,5,0,09-12-2016,10:56:00,2016-12-09 10:56:00,2016-12-09,10:56:00,10,56,4,Friday,49,54.236006051437215,3,2
15555,Others-CCCPS8,1322,26.14754886,91.72799519,772,car,average,5,0,09-12-2016,11:29:00,2016-12-09 11:29:00,2016-12-09,11:29:00,11,29,4,Friday,49,58.3963691376702,3,2
15556,Others-CCCPS8,1322,26.14754886,91.72799519,796,car,average,6,0,09-12-2016,11:56:00,2016-12-09 11:56:00,2016-12-09,11:56:00,11,56,4,Friday,49,60.21180030257186,3,2
15557,Others-CCCPS8,1322,26.14754886,91.72799519,822,car,high,9,0,09-12-2016,12:29:00,2016-12-09 12:29:00,2016-12-09,12:29:00,12,29,4,Friday,49,62.178517397882,3,3
15558,Others-CCCPS8,1322,26.14754886,91.72799519,842,cycle,high,7,0,09-12-2016,13:02:00,2016-12-09 13:02:00,2016-12-09,13:02:00,13,2,4,Friday,49,63.69137670196672,1,3
15559,Others-CCCPS8,1322,26.14754886,91.72799519,859,car,high,8,0,09-12-2016,13:29:00,2016-12-09 13:29:00,2016-12-09,13:29:00,13,29,4,Friday,49,64.97730711043873,3,3
15560,Others-CCCPS8,1322,26.14754886,91.72799519,838,cycle,average,4,0,09-12-2016,14:02:00,2016-12-09 14:02:00,2016-12-09,14:02:00,14,2,4,Friday,49,63.38880484114977,1,2
15561,Others-CCCPS8,1322,26.14754886,91.72799519,809,car,average,4,0,09-12-2016,14:29:00,2016-12-09 14:29:00,2016-12-09,14:29:00,14,29,4,Friday,49,61.195158850226925,3,2
15562,Others-CCCPS8,1322,26.14754886,91.72799519,792,car,average,4,0,09-12-2016,14:56:00,2016-12-09 14:56:00,2016-12-09,14:56:00,14,56,4,Friday,49,59.90922844175491,3,2
15563,Others-CCCPS8,1322,26.14754886,91.72799519,741,car,low,2,0,09-12-2016,15:29:00,2016-12-09 15:29:00,2016-12-09,15:29:00,15,29,4,Friday,49,56.05143721633888,3,1
15564,Others-CCCPS8,1322,26.14754886,91.72799519,704,car,low,3,0,09-12-2016,16:02:00,2016-12-09 16:02:00,2016-12-09,16:02:00,16,2,4,Friday,49,53.25264750378215,3,1
15565,Others-CCCPS8,1322,26.14754886,91.72799519,670,car,average,3,0,09-12-2016,16:29:00,2016-12-09 16:29:00,2016-12-09,16:29:00,16,29,4,Friday,49,50.68078668683812,3,2
15566,Others-CCCPS8,1322,26.14754886,91.72799519,391,cycle,low,2,0,10-12-2016,07:59:00,2016-12-10 07:59:00,2016-12-10,07:59:00,7,59,5,Saturday,49,29.576399394856278,1,1
15567,Others-CCCPS8,1322,26.14754886,91.72799519,410,truck,low,2,0,10-12-2016,08:29:00,2016-12-10 08:29:00,2016-12-10,08:29:00,8,29,5,Saturday,49,31.01361573373676,4,1
15568,Others-CCCPS8,1322,26.14754886,91.72799519,475,car,low,2,0,10-12-2016,09:02:00,2016-12-10 09:02:00,2016-12-10,09:02:00,9,2,5,Saturday,49,35.930408472012104,3,1
15569,Others-CCCPS8,1322,26.14754886,91.72799519,520,car,average,3,0,10-12-2016,09:29:00,2016-12-10 09:29:00,2016-12-10,09:29:00,9,29,5,Saturday,49,39.334341906202724,3,2
15570,Others-CCCPS8,1322,26.14754886,91.72799519,590,car,low,2,0,10-12-2016,09:55:00,2016-12-10 09:55:00,2016-12-10,09:55:00,9,55,5,Saturday,49,44.62934947049924,3,1
15571,Others-CCCPS8,1322,26.14754886,91.72799519,647,cycle,low,4,0,10-12-2016,10:29:00,2016-12-10 10:29:00,2016-12-10,10:29:00,10,29,5,Saturday,49,48.940998487140696,1,1
15572,Others-CCCPS8,1322,26.14754886,91.72799519,708,truck,average,6,0,10-12-2016,11:02:00,2016-12-10 11:02:00,2016-12-10,11:02:00,11,2,5,Saturday,49,53.5552193645991,4,2
15573,Others-CCCPS8,1322,26.14754886,91.72799519,745,truck,average,6,0,10-12-2016,11:29:00,2016-12-10 11:29:00,2016-12-10,11:29:00,11,29,5,Saturday,49,56.35400907715582,4,2
15574,Others-CCCPS8,1322,26.14754886,91.72799519,794,cycle,high,9,0,10-12-2016,12:02:00,2016-12-10 12:02:00,2016-12-10,12:02:00,12,2,5,Saturday,49,60.06051437216339,1,3
15575,Others-CCCPS8,1322,26.14754886,91.72799519,835,truck,high,9,0,10-12-2016,12:29:00,2016-12-10 12:29:00,2016-12-10,12:29:00,12,29,5,Saturday,49,63.16187594553706,4,3
15576,Others-CCCPS8,1322,26.14754886,91.72799519,866,car,high,9,0,10-12-2016,12:55:00,2016-12-10 12:55:00,2016-12-10,12:55:00,12,55,5,Saturday,49,65.50680786686837,3,3
15577,Others-CCCPS8,1322,26.14754886,91.72799519,913,car,high,8,0,10-12-2016,13:29:00,2016-12-10 13:29:00,2016-12-10,13:29:00,13,29,5,Saturday,49,69.06202723146747,3,3
15578,Others-CCCPS8,1322,26.14754886,91.72799519,941,car,average,6,0,10-12-2016,13:56:00,2016-12-10 13:56:00,2016-12-10,13:56:00,13,56,5,Saturday,49,71.18003025718608,3,2
15579,Others-CCCPS8,1322,26.14754886,91.72799519,967,cycle,average,4,0,10-12-2016,14:25:00,2016-12-10 14:25:00,2016-12-10,14:25:00,14,25,5,Saturday,49,73.14674735249622,1,2
15580,Others-CCCPS8,1322,26.14754886,91.72799519,970,car,low,3,0,10-12-2016,15:02:00,2016-12-10 15:02:00,2016-12-10,15:02:00,15,2,5,Saturday,49,73.37367624810892,3,1
15581,Others-CCCPS8,1322,26.14754886,91.72799519,969,cycle,low,3,0,10-12-2016,15:25:00,2016-12-10 15:25:00,2016-12-10,15:25:00,15,25,5,Saturday,49,73.29803328290468,1,1
15582,Others-CCCPS8,1322,26.14754886,91.72799519,961,car,average,3,0,10-12-2016,15:59:00,2016-12-10 15:59:00,2016-12-10,15:59:00,15,59,5,Saturday,49,72.6928895612708,3,2
15583,Others-CCCPS8,1322,26.14754886,91.72799519,935,bike,low,2,0,10-12-2016,16:25:00,2016-12-10 16:25:00,2016-12-10,16:25:00,16,25,5,Saturday,49,70.72617246596067,2,1
15584,Others-CCCPS8,1322,26.14754886,91.72799519,370,bike,low,2,1,11-12-2016,08:02:00,2016-12-11 08:02:00,2016-12-11,08:02:00,8,2,6,Sunday,49,27.987897125567322,2,1
15585,Others-CCCPS8,1322,26.14754886,91.72799519,370,bike,low,3,1,11-12-2016,08:25:00,2016-12-11 08:25:00,2016-12-11,08:25:00,8,25,6,Sunday,49,27.987897125567322,2,1
15586,Others-CCCPS8,1322,26.14754886,91.72799519,383,car,low,3,1,11-12-2016,08:59:00,2016-12-11 08:59:00,2016-12-11,08:59:00,8,59,6,Sunday,49,28.97125567322239,3,1
15587,Others-CCCPS8,1322,26.14754886,91.72799519,404,car,low,4,1,11-12-2016,09:26:00,2016-12-11 09:26:00,2016-12-11,09:26:00,9,26,6,Sunday,49,30.559757942511347,3,1
15588,Others-CCCPS8,1322,26.14754886,91.72799519,465,truck,low,3,1,11-12-2016,09:59:00,2016-12-11 09:59:00,2016-12-11,09:59:00,9,59,6,Sunday,49,35.17397881996974,4,1
15589,Others-CCCPS8,1322,26.14754886,91.72799519,540,car,low,4,1,11-12-2016,10:25:00,2016-12-11 10:25:00,2016-12-11,10:25:00,10,25,6,Sunday,49,40.847201210287444,3,1
15590,Others-CCCPS8,1322,26.14754886,91.72799519,675,car,average,6,1,11-12-2016,10:59:00,2016-12-11 10:59:00,2016-12-11,10:59:00,10,59,6,Sunday,49,51.059001512859304,3,2
15591,Others-CCCPS8,1322,26.14754886,91.72799519,781,car,high,11,1,11-12-2016,11:26:00,2016-12-11 11:26:00,2016-12-11,11:26:00,11,26,6,Sunday,49,59.077155824508324,3,3
15592,Others-CCCPS8,1322,26.14754886,91.72799519,860,car,average,8,1,11-12-2016,11:59:00,2016-12-11 11:59:00,2016-12-11,11:59:00,11,59,6,Sunday,49,65.05295007564297,3,2
15593,Others-CCCPS8,1322,26.14754886,91.72799519,915,car,high,13,1,11-12-2016,12:32:00,2016-12-11 12:32:00,2016-12-11,12:32:00,12,32,6,Sunday,49,69.21331316187594,3,3
15594,Others-CCCPS8,1322,26.14754886,91.72799519,955,truck,high,12,1,11-12-2016,13:05:00,2016-12-11 13:05:00,2016-12-11,13:05:00,13,5,6,Sunday,49,72.23903177004539,4,3
15595,Others-CCCPS8,1322,26.14754886,91.72799519,981,bike,average,9,1,11-12-2016,13:26:00,2016-12-11 13:26:00,2016-12-11,13:26:00,13,26,6,Sunday,49,74.20574886535553,2,2
15596,Others-CCCPS8,1322,26.14754886,91.72799519,1043,car,high,12,1,11-12-2016,13:59:00,2016-12-11 13:59:00,2016-12-11,13:59:00,13,59,6,Sunday,49,78.89561270801816,3,3
15597,Others-CCCPS8,1322,26.14754886,91.72799519,1045,car,average,6,1,11-12-2016,14:32:00,2016-12-11 14:32:00,2016-12-11,14:32:00,14,32,6,Sunday,49,79.04689863842663,3,2
15598,Others-CCCPS8,1322,26.14754886,91.72799519,1025,bike,average,7,1,11-12-2016,14:59:00,2016-12-11 14:59:00,2016-12-11,14:59:00,14,59,6,Sunday,49,77.53403933434191,2,2
15599,Others-CCCPS8,1322,26.14754886,91.72799519,1002,cycle,low,3,1,11-12-2016,15:25:00,2016-12-11 15:25:00,2016-12-11,15:25:00,15,25,6,Sunday,49,75.79425113464447,1,1
15600,Others-CCCPS8,1322,26.14754886,91.72799519,928,car,low,4,1,11-12-2016,15:59:00,2016-12-11 15:59:00,2016-12-11,15:59:00,15,59,6,Sunday,49,70.19667170953102,3,1
15601,Others-CCCPS8,1322,26.14754886,91.72799519,887,car,low,3,1,11-12-2016,16:25:00,2016-12-11 16:25:00,2016-12-11,16:25:00,16,25,6,Sunday,49,67.09531013615734,3,1
15602,Others-CCCPS8,1322,26.14754886,91.72799519,336,bike,average,3,0,12-12-2016,08:02:00,2016-12-12 08:02:00,2016-12-12,08:02:00,8,2,0,Monday,50,25.416036308623298,2,2
15603,Others-CCCPS8,1322,26.14754886,91.72799519,381,car,low,2,0,12-12-2016,08:29:00,2016-12-12 08:29:00,2016-12-12,08:29:00,8,29,0,Monday,50,28.819969742813917,3,1
15604,Others-CCCPS8,1322,26.14754886,91.72799519,433,truck,low,2,0,12-12-2016,09:02:00,2016-12-12 09:02:00,2016-12-12,09:02:00,9,2,0,Monday,50,32.753403933434186,4,1
15605,Others-CCCPS8,1322,26.14754886,91.72799519,476,car,low,2,0,12-12-2016,09:29:00,2016-12-12 09:29:00,2016-12-12,09:29:00,9,29,0,Monday,50,36.00605143721634,3,1
15606,Others-CCCPS8,1322,26.14754886,91.72799519,588,car,low,3,0,12-12-2016,10:02:00,2016-12-12 10:02:00,2016-12-12,10:02:00,10,2,0,Monday,50,44.47806354009077,3,1
15607,Others-CCCPS8,1322,26.14754886,91.72799519,666,bike,low,4,0,12-12-2016,10:29:00,2016-12-12 10:29:00,2016-12-12,10:29:00,10,29,0,Monday,50,50.378214826021186,2,1
15608,Others-CCCPS8,1322,26.14754886,91.72799519,736,car,average,6,0,12-12-2016,11:02:00,2016-12-12 11:02:00,2016-12-12,11:02:00,11,2,0,Monday,50,55.6732223903177,3,2
15609,Others-CCCPS8,1322,26.14754886,91.72799519,794,bike,average,5,0,12-12-2016,11:29:00,2016-12-12 11:29:00,2016-12-12,11:29:00,11,29,0,Monday,50,60.06051437216339,2,2
15610,Others-CCCPS8,1322,26.14754886,91.72799519,820,car,average,5,0,12-12-2016,11:55:00,2016-12-12 11:55:00,2016-12-12,11:55:00,11,55,0,Monday,50,62.02723146747352,3,2
15611,Others-CCCPS8,1322,26.14754886,91.72799519,845,car,high,9,0,12-12-2016,12:29:00,2016-12-12 12:29:00,2016-12-12,12:29:00,12,29,0,Monday,50,63.918305597579426,3,3
15612,Others-CCCPS8,1322,26.14754886,91.72799519,860,car,high,9,0,12-12-2016,12:56:00,2016-12-12 12:56:00,2016-12-12,12:56:00,12,56,0,Monday,50,65.05295007564297,3,3
15613,Others-CCCPS8,1322,26.14754886,91.72799519,859,car,high,8,0,12-12-2016,13:29:00,2016-12-12 13:29:00,2016-12-12,13:29:00,13,29,0,Monday,50,64.97730711043873,3,3
15614,Others-CCCPS8,1322,26.14754886,91.72799519,840,car,average,4,0,12-12-2016,14:02:00,2016-12-12 14:02:00,2016-12-12,14:02:00,14,2,0,Monday,50,63.54009077155824,3,2
15615,Others-CCCPS8,1322,26.14754886,91.72799519,832,car,average,5,0,12-12-2016,14:29:00,2016-12-12 14:29:00,2016-12-12,14:29:00,14,29,0,Monday,50,62.93494704992436,3,2
15616,Others-CCCPS8,1322,26.14754886,91.72799519,809,truck,average,4,0,12-12-2016,14:55:00,2016-12-12 14:55:00,2016-12-12,14:55:00,14,55,0,Monday,50,61.195158850226925,4,2
15617,Others-CCCPS8,1322,26.14754886,91.72799519,789,truck,low,3,0,12-12-2016,15:29:00,2016-12-12 15:29:00,2016-12-12,15:29:00,15,29,0,Monday,50,59.682299546142204,4,1
15618,Others-CCCPS8,1322,26.14754886,91.72799519,756,cycle,low,3,0,12-12-2016,15:56:00,2016-12-12 15:56:00,2016-12-12,15:56:00,15,56,0,Monday,50,57.186081694402425,1,1
